train/bench_pressing/salient1/bench_pressing022.mp4/1.jpg,bench_pressing,253.92426,156.39507,184.68489,249.32437,156.55879,204.90729,249.89185,156.23405,204.93904,250.48438,155.87848,204.89958,246.66495,159.05821,187.166,245.41675,160.53813,187.17487,244.15454,162.01672,187.09917,251.18787,160.98119,276.48157,242.89406,170.46657,199.1755,256.42023,163.17714,211.63817,257.25375,162.27377,188.75644,294.85837,164.55338,299.6526,248.33208,191.31213,117.77991,329.9429,148.89888,320.30624,228.47395,168.05864,18.023111,336.4295,104.06013,345.4817,215.95486,107.24877,41.043175,332.69257,94.48487,357.49005,212.95361,98.18753,28.959648,330.21878,92.93845,350.91672,213.93613,97.43872,55.690952,332.0198,94.76567,341.46945,217.29866,101.27369,52.124596,374.30997,198.10852,49.630516,342.31274,216.27527,-49.522633,442.91504,223.62596,-32.01218,383.57822,240.9941,-127.49745,382.471,262.65573,108.637436,352.4522,291.6919,-46.91319,371.28085,264.35532,126.79137,344.53598,293.90616,-35.783573,384.74054,296.39758,140.52426,364.5835,314.66174,-35.962555
train/bench_pressing/salient1/bench_pressing022.mp4/12.jpg,bench_pressing,25.260792,205.4043,-10.275644,15.228519,199.98276,-42.002052,15.07822,198.62991,-42.101624,14.975128,197.3442,-42.18561,15.227833,199.5255,-16.654362,15.417557,198.34346,-16.60504,15.563068,197.04884,-16.720026,4.3722153,189.27559,-114.19082,9.305019,183.51509,-2.5787747,36.54257,201.50668,-29.56279,36.981926,202.70366,2.590796,80.00665,203.68585,-186.32608,82.997986,151.95389,114.46892,155.1943,258.16672,-92.05982,149.01147,193.0306,200.69339,161.56055,278.2893,103.89116,157.03912,228.09467,249.66164,158.23502,281.88635,106.37638,155.72066,232.30373,268.73285,153.69427,273.23883,106.11946,152.30826,232.56615,248.72795,156.92972,269.88266,110.28733,153.75052,231.76852,242.79701,280.6525,143.59178,-103.89271,268.44806,121.22413,103.834366,410.14343,158.74257,-132.33647,382.52405,159.72603,153.2094,464.36,19.402992,-95.6633,461.2824,59.689404,178.42975,456.80902,-7.273432,-87.72698,469.20386,40.157852,180.65565,513.87427,1.5945303,-76.14852,503.51355,62.528133,183.15356
train/bench_pressing/salient1/bench_pressing022.mp4/13.jpg,bench_pressing,63.227005,205.00325,79.7627,52.8957,200.1016,53.654205,52.239704,198.66324,53.57721,51.653423,197.31544,53.49974,53.893356,199.91225,75.95653,54.184742,198.65388,75.977005,54.440918,197.26692,75.8537,53.684883,190.98283,-11.117117,59.146442,186.36282,87.45034,72.42081,199.60806,61.166477,74.002594,201.04213,89.68199,102.44469,199.90565,-93.925446,112.392334,153.23293,178.93826,161.38878,268.49802,-16.029615,158.80116,217.05693,256.37598,178.98361,281.92923,158.02542,166.04367,270.0602,288.80283,177.02441,282.6708,165.4936,161.85066,280.1141,307.95444,175.47911,275.41614,165.68228,160.69641,280.94586,289.05148,178.70206,273.48245,163.86491,163.07382,277.32132,282.29163,296.66315,141.58046,-95.273544,290.4646,127.65227,94.89232,424.57385,162.26166,-130.52142,410.30972,165.12657,104.9227,492.2674,23.280169,-149.75737,500.67908,59.472664,98.63898,485.73822,-7.6192546,-148.49396,508.44232,38.379395,97.31751,549.18225,13.749786,-150.97726,547.4938,64.51294,88.780014
train/bench_pressing/salient1/bench_pressing022.mp4/15.jpg,bench_pressing,71.41918,212.15802,18.568027,61.022663,207.12402,-9.620652,60.916615,205.53876,-9.67972,60.853443,204.0131,-9.751104,60.543537,206.71472,13.897224,60.3586,205.49915,13.965586,60.14696,204.1703,13.85725,65.38406,192.53116,-79.834816,64.42755,191.47325,23.357965,81.61035,205.9705,-0.9312488,81.01706,205.79637,28.8769,116.609634,200.51459,-144.58868,111.70555,147.83398,114.9002,171.3479,261.42474,-83.24373,162.96896,187.88228,180.03528,148.97142,281.48798,78.706024,157.98409,228.20284,212.64746,137.82242,285.26508,82.60452,153.06856,233.64139,228.79865,134.14102,275.0015,86.04728,151.97174,234.84708,212.45667,140.71854,272.3282,85.40421,155.39201,232.82497,206.92154,294.8502,154.75925,-90.60054,286.03577,134.48134,90.502975,413.39536,168.21823,-106.25809,375.6822,160.79753,121.745,477.47522,67.65424,-66.460335,482.4021,112.76642,146.94597,478.96652,43.948082,-57.6264,496.4055,94.75381,150.0104,517.46796,59.42588,-30.529167,524.942,134.34464,155.4193
train/bench_pressing/salient1/bench_pressing022.mp4/2.jpg,bench_pressing,252.48817,165.67543,148.57266,251.25656,165.93755,166.08324,252.10907,165.8627,166.13783,252.79335,165.76558,166.11754,248.87923,168.36162,148.8942,248.30826,169.98137,148.93149,247.37108,172.23257,148.87088,252.87163,171.19003,230.8143,247.84639,182.30104,156.46362,257.38034,167.15773,173.79716,255.11118,169.51387,151.72142,298.13513,167.33136,258.0148,256.20123,196.14589,84.242584,324.2207,138.07716,299.57236,224.20535,151.28162,13.8788595,335.05536,100.91438,358.01666,211.31432,102.18181,66.71943,334.16653,94.9157,374.47812,209.19365,93.01619,54.158005,331.77414,90.72496,366.4225,209.26094,91.53222,79.75123,331.92014,93.17551,354.0195,212.53616,94.63567,76.22067,378.58746,199.04149,39.909138,349.90268,222.3732,-39.731667,446.72867,225.62753,-43.528336,389.41614,270.59177,-89.53816,378.78076,266.74332,89.622345,351.63058,292.71506,13.374185,361.14996,266.3555,107.087616,341.53925,292.81473,26.25441,376.76132,300.07254,118.46264,356.58716,321.0436,27.881182
train/bench_pressing/salient1/bench_pressing022.mp4/3.jpg,bench_pressing,478.37885,200.819,-30.847761,486.01385,206.04637,-52.787495,486.09674,207.28807,-52.796024,486.09503,208.70955,-52.848648,486.0393,205.86964,-24.890554,486.17462,206.91724,-24.883593,486.28912,208.15309,-24.904465,481.27466,221.23845,-109.03264,482.33582,219.97923,19.76001,471.41693,204.10132,-48.346786,471.10397,203.63075,-11.355932,444.98273,230.2004,-165.70956,441.58716,224.60724,109.77456,450.6751,166.55756,-135.20158,438.43475,180.27132,165.3209,466.6316,171.62836,26.17856,457.585,171.83969,173.21855,472.3474,174.65149,24.844402,461.4822,175.1661,194.70801,468.70276,180.84753,32.691265,462.99133,175.0735,179.69849,466.01807,180.20462,33.87135,461.56036,173.09569,167.41869,315.4914,224.93375,-85.04536,324.06702,208.88943,85.090195,220.70479,246.7652,-135.40002,289.30142,143.58398,190.3187,283.16556,309.06766,-25.568829,300.72766,92.367386,236.39708,293.15033,308.76114,-10.694842,293.8004,85.11561,242.93794,278.1126,337.00897,18.003628,320.15167,69.32048,261.27728
train/bench_pressing/salient1/bench_pressing022.mp4/4.jpg,bench_pressing,458.89175,166.77219,1.4758518,466.34076,169.58629,-15.695917,466.7425,170.808,-15.712389,467.19742,172.23236,-15.748086,466.07538,169.07162,8.342602,466.2118,169.84883,8.347517,466.43793,170.77893,8.321909,466.36227,183.75838,-59.28032,466.20212,181.61731,50.723717,453.3289,171.49852,-12.808738,452.94858,170.96443,18.741623,433.81473,199.85104,-118.42992,428.44937,191.1986,121.891174,426.357,143.97673,-106.46064,393.9237,155.90237,122.800285,449.31973,150.1234,26.334038,394.89194,137.4781,38.95434,453.43216,150.23894,22.969124,392.70056,134.35023,40.305782,451.6838,155.26735,22.33246,403.04108,130.94708,22.65928,449.5376,156.24057,29.01585,402.9274,132.29521,28.675468,311.56866,191.53844,-70.77322,321.35898,179.91191,70.65311,215.81714,223.54774,-130.40631,320.72476,145.9537,141.14774,287.0863,267.80426,-13.428783,305.76288,159.26933,140.9914,302.32663,266.7402,2.4704537,301.7947,163.02881,141.82219,289.1833,304.95618,41.724667,298.14377,151.858,155.315
train/bench_pressing/salient1/bench_pressing022.mp4/5.jpg,bench_pressing,463.8047,190.36427,15.996113,470.9259,194.10413,-0.72825164,471.247,195.50523,-0.69436604,471.64893,197.08331,-0.7092699,470.745,193.53728,24.639204,470.86502,194.43423,24.636028,471.07788,195.40738,24.61929,469.59714,209.98296,-47.29316,469.3254,206.9494,67.73335,457.40567,195.32085,1.2238224,457.1762,194.63268,34.0314,434.8729,224.28577,-118.60106,431.02264,215.84729,136.2145,428.0594,164.9839,-96.695526,400.30856,176.1381,138.55466,454.985,164.31238,26.774921,404.95755,157.79987,85.07701,462.45886,165.36743,21.663208,406.20575,156.2808,92.10782,459.98895,171.08368,25.118315,408.22098,156.92223,77.250946,456.4769,170.95087,31.310726,407.72488,156.89326,76.23975,313.73935,210.8933,-80.15578,316.81146,200.3154,80.13512,215.8017,236.99681,-132.97516,241.48222,218.51443,100.53001,284.2831,280.33096,7.2146454,286.43964,265.51862,200.44928,296.7416,279.09927,24.53395,300.9867,263.20792,212.61086,287.4507,317.1194,58.43584,293.29355,289.58133,233.31145
train/bench_pressing/salient1/bench_pressing022.mp4/6.jpg,bench_pressing,414.95172,127.26145,-38.796688,429.19296,131.22266,-62.56872,430.22324,133.40776,-62.6376,431.21344,135.59747,-62.73842,427.9134,131.00488,-36.872604,427.71814,132.49521,-36.830143,427.54074,134.0236,-36.93832,429.23193,151.73973,-121.37944,424.70056,149.79108,-2.4385188,406.29242,136.63268,-54.279266,403.92157,135.29765,-20.255262,387.05734,181.928,-174.80803,369.8781,165.16615,72.30566,416.1597,82.43036,-205.18767,396.95642,82.95454,100.43034,455.57074,17.110777,-172.90225,443.66867,20.244005,69.388824,477.24005,7.689035,-197.01903,459.83273,24.004505,69.76899,476.95886,12.147918,-176.90575,457.21155,22.019327,41.556747,469.2279,13.985585,-164.88039,450.0313,20.951378,53.85311,198.60945,189.064,-74.51126,201.05276,168.75699,74.47873,64.96553,247.70952,-147.785,73.958984,203.69948,65.24908,159.75195,312.84244,68.659325,146.88745,277.74524,248.4276,180.86331,315.4867,97.77808,164.13446,282.86118,274.26132,153.98628,365.1728,180.53342,140.29437,312.59515,328.1877
train/bench_pressing/salient1/bench_pressing022.mp4/7.jpg,bench_pressing,423.66257,110.50538,-41.709023,436.855,112.22293,-62.394352,437.9445,114.077545,-62.510536,438.99988,115.93396,-62.637123,435.3554,111.993286,-38.57611,435.10773,113.000694,-38.48717,434.86392,114.06066,-38.537704,438.53928,129.31017,-115.19464,433.29858,127.02865,-6.230591,416.45703,120.42582,-56.225513,414.0298,118.374886,-24.61344,406.00964,161.46527,-156.5483,387.31216,150.48523,56.185776,430.84872,101.34072,-173.01604,397.0578,81.84136,107.109924,437.71753,24.656485,-88.59867,432.45508,21.594454,99.7268,441.12674,18.070438,-107.49478,440.52985,16.139345,94.5948,440.88782,17.399467,-91.21551,439.0744,14.821554,74.48619,437.11972,21.738735,-82.25448,435.54224,17.397291,88.58497,224.27248,155.01573,-61.29441,227.09805,153.97797,61.27288,128.85802,178.1027,-24.894907,131.39778,179.68701,126.22841,46.65491,214.6029,90.16719,47.322712,211.0744,214.0645,38.23426,223.30171,104.59651,35.982582,221.7846,225.1811,15.084629,211.92633,105.72699,17.918777,196.92226,208.2402
